history_id,investor_id,idea_id,year,interaction_score
6441,273,436,2015,4
6442,273,567,2023,4
6443,273,304,2023,4
6444,273,217,2023,4
6445,273,308,2023,4
6446,273,305,2022,4
6447,273,784,2022,4
6448,273,245,2018,3
6449,273,457,2018,3
6450,273,926,2018,3
6451,273,737,2021,2
6452,273,949,2021,2
6453,273,683,2021,2
6454,273,88,2021,2
6455,273,92,2021,2
6456,273,931,2019,1
6457,273,3,2019,1
6458,273,288,2019,1
6459,273,879,2019,1
6460,273,675,2019,1
6461,274,108,2015,4
6462,274,698,2023,4
6463,274,269,2023,4
6464,274,801,2023,4
6465,274,199,2022,4
6466,274,755,2022,4
6467,274,638,2022,4
6468,274,608,2018,3
6469,274,867,2018,3
6470,274,139,2018,3
6471,274,194,2021,2
6472,274,19,2019,1
6473,274,501,2019,1
6474,274,422,2019,1
6475,274,176,2019,1
6476,274,804,2019,1
6477,274,706,2019,1
6478,274,960,2019,1
6479,274,878,2019,1
6480,274,354,2019,1
6481,275,446,2015,4
6482,275,808,2023,4
6483,275,909,2023,4
6484,275,574,2023,4
6485,275,21,2022,4
6486,275,312,2018,3
6487,275,860,2018,3
6488,275,71,2018,3
6489,275,341,2018,3
6490,275,987,2018,3
6491,275,400,2021,2
6492,275,685,2021,2
6493,275,91,2021,2
6494,275,315,2019,1
6495,275,695,2019,1
6496,275,673,2019,1
6497,275,927,2019,1
6498,275,444,2019,1
6499,275,361,2019,1
6500,275,798,2019,1
6501,276,306,2023,4
6502,276,613,2023,4
6503,276,312,2022,4
6504,276,241,2022,4
6505,276,705,2018,3
6506,276,296,2018,3
6507,276,849,2018,3
6508,276,901,2018,3
6509,276,689,2018,3
6510,276,370,2018,3
6511,276,872,2021,2
6512,276,196,2021,2
6513,276,468,2019,1
6514,276,852,2019,1
6515,276,915,2019,1
6516,276,697,2018,1
6517,276,555,2018,1
6518,276,751,2018,1
6519,276,737,2018,1
6520,276,739,2018,1
6521,277,27,2015,4
6522,277,42,2023,4
6523,277,905,2023,4
6524,277,471,2023,4
6525,277,566,2021,3
6526,277,835,2018,3
6527,277,685,2018,3
6528,277,194,2018,3
6529,277,862,2018,3
6530,277,691,2018,3
6531,277,266,2021,2
6532,277,219,2020,1
6533,277,787,2019,1
6534,277,35,2018,1
6535,277,45,2018,1
6536,277,105,2018,1
6537,277,638,2018,1
6538,277,705,2018,1
6539,277,362,2018,1
6540,277,651,2018,1
6541,278,175,2015,4
6542,278,361,2022,4
6543,278,883,2022,4
6544,278,767,2018,3
6545,278,770,2018,3
6546,278,76,2018,3
6547,278,951,2018,3
6548,278,563,2018,3
6549,278,639,2018,3
6550,278,866,2018,3
6551,278,192,2021,2
6552,278,947,2021,2
6553,278,717,2021,2
6554,278,540,2021,2
6555,278,895,2021,2
6556,278,618,2019,1
6557,278,953,2019,1
6558,278,823,2019,1
6559,278,914,2019,1
6560,278,976,2019,1
6561,279,451,2023,4
6562,279,267,2023,4
6563,279,188,2022,4
6564,279,834,2018,3
6565,279,722,2018,3
6566,279,178,2018,3
6567,279,78,2018,3
6568,279,560,2018,3
6569,279,915,2018,3
6570,279,76,2018,3
6571,279,737,2021,2
6572,279,505,2021,2
6573,279,209,2021,2
6574,279,251,2021,2
6575,279,72,2021,2
6576,279,138,2019,1
6577,279,621,2019,1
6578,279,263,2019,1
6579,279,167,2019,1
6580,279,511,2019,1
6581,280,632,2015,4
6582,280,592,2023,4
6583,280,402,2023,4
6584,280,48,2023,4
6585,280,77,2022,4
6586,280,587,2022,4
6587,280,284,2021,3
6588,280,15,2021,3
6589,280,850,2018,3
6590,280,680,2018,3
6591,280,255,2019,1
6592,280,136,2019,1
6593,280,682,2019,1
6594,280,712,2019,1
6595,280,248,2019,1
6596,280,780,2019,1
6597,280,684,2018,1
6598,280,276,2018,1
6599,280,709,2018,1
6600,280,879,2018,1
6601,281,581,2018,3
6602,281,837,2018,3
6603,281,799,2018,3
6604,281,968,2018,3
6605,281,223,2018,3
6606,281,437,2018,3
6607,281,882,2018,3
6608,281,713,2018,3
6609,281,711,2018,3
6610,281,995,2018,3
6611,281,990,2021,2
6612,281,659,2021,2
6613,281,816,2019,1
6614,281,272,2019,1
6615,281,871,2019,1
6616,281,530,2019,1
6617,281,945,2019,1
6618,281,895,2019,1
6619,281,948,2019,1
6620,281,400,2019,1
6621,282,657,2015,4
6622,282,64,2022,4
6623,282,949,2021,3
6624,282,687,2018,3
6625,282,557,2018,3
6626,282,81,2018,3
6627,282,129,2018,3
6628,282,818,2018,3
6629,282,586,2018,3
6630,282,302,2018,3
6631,282,860,2019,1
6632,282,569,2019,1
6633,282,622,2019,1
6634,282,294,2018,1
6635,282,264,2018,1
6636,282,660,2018,1
6637,282,950,2018,1
6638,282,144,2018,1
6639,282,690,2018,1
6640,282,17,2018,1
6641,283,75,2023,4
6642,283,819,2023,4
6643,283,412,2018,3
6644,283,476,2018,3
6645,283,50,2018,3
6646,283,567,2018,3
6647,283,223,2018,3
6648,283,919,2018,3
6649,283,29,2018,3
6650,283,153,2018,3
6651,283,881,2021,2
6652,283,566,2021,2
6653,283,303,2021,2
6654,283,647,2021,2
6655,283,392,2021,2
6656,283,573,2021,2
6657,283,226,2019,1
6658,283,690,2019,1
6659,283,390,2019,1
6660,283,887,2019,1
6661,284,29,2015,4
6662,284,395,2023,4
6663,284,123,2018,3
6664,284,437,2018,3
6665,284,99,2018,3
6666,284,255,2018,3
6667,284,844,2018,3
6668,284,971,2018,3
6669,284,95,2018,3
6670,284,44,2018,3
6671,284,125,2021,2
6672,284,212,2021,2
6673,284,813,2021,2
6674,284,235,2021,2
6675,284,535,2021,2
6676,284,7,2019,1
6677,284,743,2019,1
6678,284,110,2019,1
6679,284,805,2019,1
6680,284,483,2019,1
6681,285,79,2022,4
6682,285,334,2022,4
6683,285,127,2022,4
6684,285,871,2018,3
6685,285,119,2018,3
6686,285,486,2018,3
6687,285,553,2018,3
6688,285,470,2018,3
6689,285,479,2018,3
6690,285,857,2018,3
6691,285,245,2021,2
6692,285,225,2021,2
6693,285,582,2021,2
6694,285,681,2019,1
6695,285,20,2019,1
6696,285,934,2019,1
6697,285,709,2018,1
6698,285,165,2018,1
6699,285,736,2018,1
6700,285,798,2018,1
6701,286,696,2023,4
6702,286,179,2023,4
6703,286,387,2018,3
6704,286,332,2018,3
6705,286,402,2018,3
6706,286,918,2018,3
6707,286,42,2018,3
6708,286,778,2018,3
6709,286,928,2018,3
6710,286,866,2018,3
6711,286,677,2021,2
6712,286,923,2021,2
6713,286,640,2021,2
6714,286,257,2021,2
6715,286,583,2021,2
6716,286,282,2021,2
6717,286,263,2019,1
6718,286,561,2019,1
6719,286,604,2019,1
6720,286,752,2019,1
6721,287,507,2015,4
6722,287,686,2015,4
6723,287,184,2022,4
6724,287,564,2021,3
6725,287,850,2021,3
6726,287,212,2018,3
6727,287,972,2018,3
6728,287,317,2018,3
6729,287,232,2018,3
6730,287,514,2018,3
6731,287,413,2019,1
6732,287,227,2019,1
6733,287,197,2019,1
6734,287,828,2019,1
6735,287,957,2019,1
6736,287,76,2019,1
6737,287,562,2018,1
6738,287,545,2018,1
6739,287,389,2018,1
6740,287,194,2018,1
6741,288,846,2015,4
6742,288,356,2023,4
6743,288,947,2023,4
6744,288,825,2022,4
6745,288,202,2022,4
6746,288,886,2018,3
6747,288,757,2018,3
6748,288,19,2018,3
6749,288,541,2018,3
6750,288,231,2018,3
6751,288,22,2019,1
6752,288,933,2019,1
6753,288,201,2018,1
6754,288,425,2018,1
6755,288,922,2018,1
6756,288,620,2018,1
6757,288,703,2018,1
6758,288,325,2018,1
6759,288,259,2018,1
6760,288,152,2018,1
6761,289,393,2015,4
6762,289,231,2015,4
6763,289,694,2023,4
6764,289,952,2022,4
6765,289,663,2022,4
6766,289,124,2018,3
6767,289,273,2018,3
6768,289,820,2018,3
6769,289,972,2018,3
6770,289,625,2018,3
6771,289,319,2019,1
6772,289,943,2019,1
6773,289,563,2019,1
6774,289,22,2019,1
6775,289,805,2018,1
6776,289,427,2018,1
6777,289,130,2018,1
6778,289,781,2018,1
6779,289,156,2018,1
6780,289,209,2018,1
6781,290,44,2015,4
6782,290,533,2015,4
6783,290,734,2023,4
6784,290,886,2023,4
6785,290,663,2023,4
6786,290,249,2022,4
6787,290,662,2018,3
6788,290,61,2018,3
6789,290,547,2018,3
6790,290,358,2018,3
6791,290,404,2021,2
6792,290,158,2021,2
6793,290,10,2021,2
6794,290,762,2021,2
6795,290,199,2021,2
6796,290,502,2019,1
6797,290,400,2019,1
6798,290,758,2019,1
6799,290,505,2019,1
6800,290,600,2019,1
6801,291,926,2015,4
6802,291,847,2015,4
6803,291,677,2023,4
6804,291,959,2023,4
6805,291,400,2023,4
6806,291,167,2022,4
6807,291,589,2018,3
6808,291,177,2018,3
6809,291,764,2018,3
6810,291,608,2018,3
6811,291,780,2021,2
6812,291,68,2021,2
6813,291,574,2021,2
6814,291,388,2021,2
6815,291,350,2021,2
6816,291,755,2019,1
6817,291,421,2019,1
6818,291,827,2019,1
6819,291,105,2019,1
6820,291,914,2019,1
6821,292,644,2023,4
6822,292,427,2023,4
6823,292,204,2022,4
6824,292,307,2022,4
6825,292,915,2018,3
6826,292,534,2018,3
6827,292,220,2018,3
6828,292,715,2018,3
6829,292,341,2018,3
6830,292,852,2018,3
6831,292,360,2021,2
6832,292,546,2021,2
6833,292,455,2020,2
6834,292,676,2020,1
6835,292,410,2019,1
6836,292,695,2019,1
6837,292,823,2019,1
6838,292,449,2019,1
6839,292,169,2019,1
6840,292,982,2019,1
6841,293,714,2022,4
6842,293,105,2021,3
6843,293,886,2021,3
6844,293,668,2021,3
6845,293,939,2018,3
6846,293,751,2018,3
6847,293,758,2018,3
6848,293,513,2018,3
6849,293,238,2018,3
6850,293,880,2018,3
6851,293,511,2018,1
6852,293,198,2018,1
6853,293,940,2018,1
6854,293,154,2018,1
6855,293,65,2018,1
6856,293,273,2018,1
6857,293,621,2018,1
6858,293,686,2018,1
6859,293,212,2018,1
6860,293,354,2018,1
6861,294,189,2015,4
6862,294,716,2015,4
6863,294,525,2023,4
6864,294,255,2023,4
6865,294,405,2023,4
6866,294,547,2023,4
6867,294,701,2021,3
6868,294,794,2018,3
6869,294,843,2018,3
6870,294,878,2018,3
6871,294,385,2019,1
6872,294,419,2019,1
6873,294,330,2019,1
6874,294,206,2019,1
6875,294,898,2018,1
6876,294,174,2018,1
6877,294,438,2018,1
6878,294,553,2018,1
6879,294,272,2018,1
6880,294,116,2018,1
6881,295,408,2015,4
6882,295,791,2015,4
6883,295,119,2023,4
6884,295,234,2023,4
6885,295,57,2022,4
6886,295,615,2018,3
6887,295,139,2018,3
6888,295,63,2018,3
6889,295,688,2018,3
6890,295,828,2018,3
6891,295,88,2021,2
6892,295,377,2021,2
6893,295,975,2021,2
6894,295,677,2021,2
6895,295,170,2021,2
6896,295,502,2021,2
6897,295,672,2019,1
6898,295,879,2019,1
6899,295,865,2019,1
6900,295,429,2019,1
6901,296,380,2023,4
6902,296,820,2021,3
6903,296,577,2021,3
6904,296,945,2018,3
6905,296,859,2018,3
6906,296,502,2018,3
6907,296,992,2018,3
6908,296,660,2018,3
6909,296,685,2018,3
6910,296,157,2018,3
6911,296,167,2018,1
6912,296,320,2018,1
6913,296,914,2018,1
6914,296,15,2018,1
6915,296,846,2018,1
6916,296,557,2018,1
6917,296,8,2018,1
6918,296,591,2018,1
6919,296,176,2018,1
6920,296,960,2018,1
6921,297,742,2015,4
6922,297,178,2022,4
6923,297,314,2022,4
6924,297,167,2018,3
6925,297,382,2018,3
6926,297,373,2018,3
6927,297,762,2018,3
6928,297,914,2018,3
6929,297,687,2018,3
6930,297,273,2018,3
6931,297,304,2021,2
6932,297,989,2021,2
6933,297,79,2021,2
6934,297,498,2021,2
6935,297,340,2019,1
6936,297,34,2019,1
6937,297,552,2019,1
6938,297,690,2018,1
6939,297,542,2018,1
6940,297,703,2018,1
6941,298,259,2015,4
6942,298,691,2015,4
6943,298,296,2021,3
6944,298,27,2018,3
6945,298,357,2018,3
6946,298,333,2018,3
6947,298,781,2018,3
6948,298,708,2018,3
6949,298,399,2018,3
6950,298,249,2018,3
6951,298,834,2021,2
6952,298,64,2021,2
6953,298,221,2019,1
6954,298,995,2019,1
6955,298,53,2019,1
6956,298,769,2019,1
6957,298,268,2018,1
6958,298,434,2018,1
6959,298,494,2018,1
6960,298,940,2018,1
6961,299,851,2023,4
6962,299,6,2023,4
6963,299,594,2018,3
6964,299,146,2018,3
6965,299,570,2018,3
6966,299,16,2018,3
6967,299,131,2018,3
6968,299,884,2018,3
6969,299,858,2018,3
6970,299,504,2018,3
6971,299,929,2021,2
6972,299,10,2021,2
6973,299,621,2021,2
6974,299,393,2021,2
6975,299,293,2021,2
6976,299,887,2019,1
6977,299,350,2019,1
6978,299,602,2019,1
6979,299,955,2019,1
6980,299,562,2019,1
6981,300,109,2015,4
6982,300,8,2015,4
6983,300,29,2023,4
6984,300,711,2023,4
6985,300,342,2021,3
6986,300,313,2018,3
6987,300,19,2018,3
6988,300,466,2018,3
6989,300,393,2018,3
6990,300,982,2018,3
6991,300,53,2021,2
6992,300,568,2021,2
6993,300,286,2021,2
6994,300,631,2020,1
6995,300,202,2019,1
6996,300,740,2018,1
6997,300,908,2018,1
6998,300,31,2018,1
6999,300,238,2018,1
7000,300,181,2018,1
7001,301,817,2015,4
7002,301,202,2015,4
7003,301,646,2023,4
7004,301,196,2023,4
7005,301,506,2023,4
7006,301,315,2022,4
7007,301,606,2022,4
7008,301,625,2022,4
7009,301,745,2018,3
7010,301,589,2018,3
7011,301,249,2021,2
7012,301,801,2021,2
7013,301,946,2021,2
7014,301,348,2021,2
7015,301,788,2021,2
7016,301,718,2021,2
7017,301,431,2019,1
7018,301,307,2019,1
7019,301,940,2019,1
7020,301,401,2019,1
7021,302,13,2015,4
7022,302,293,2023,4
7023,302,519,2023,4
7024,302,557,2023,4
7025,302,447,2018,3
7026,302,286,2018,3
7027,302,88,2018,3
7028,302,131,2018,3
7029,302,363,2018,3
7030,302,576,2018,3
7031,302,409,2021,2
7032,302,202,2021,2
7033,302,535,2021,2
7034,302,51,2021,2
7035,302,761,2021,2
7036,302,530,2019,1
7037,302,486,2019,1
7038,302,644,2019,1
7039,302,654,2019,1
7040,302,862,2019,1
7041,303,120,2018,3
7042,303,122,2018,3
7043,303,78,2018,3
7044,303,417,2018,3
7045,303,830,2018,3
7046,303,866,2018,3
7047,303,90,2018,3
7048,303,874,2018,3
7049,303,532,2018,3
7050,303,592,2018,3
7051,303,255,2021,2
7052,303,566,2019,1
7053,303,826,2019,1
7054,303,180,2019,1
7055,303,382,2019,1
7056,303,720,2019,1
7057,303,235,2019,1
7058,303,617,2019,1
7059,303,410,2019,1
7060,303,901,2019,1
7061,304,473,2015,4
7062,304,383,2015,4
7063,304,564,2023,4
7064,304,733,2022,4
7065,304,246,2022,4
7066,304,135,2018,3
7067,304,22,2018,3
7068,304,532,2018,3
7069,304,18,2018,3
7070,304,629,2018,3
7071,304,490,2021,2
7072,304,38,2021,2
7073,304,12,2019,1
7074,304,960,2019,1
7075,304,129,2019,1
7076,304,634,2019,1
7077,304,656,2019,1
7078,304,150,2019,1
7079,304,843,2019,1
7080,304,298,2019,1
7081,305,738,2015,4
7082,305,654,2023,4
7083,305,757,2022,4
7084,305,207,2018,3
7085,305,840,2018,3
7086,305,817,2018,3
7087,305,552,2018,3
7088,305,860,2018,3
7089,305,419,2018,3
7090,305,748,2018,3
7091,305,405,2021,2
7092,305,447,2021,2
7093,305,732,2021,2
7094,305,127,2021,2
7095,305,771,2021,2
7096,305,306,2021,2
7097,305,859,2021,2
7098,305,813,2019,1
7099,305,124,2019,1
7100,305,32,2019,1
7101,306,753,2015,4
7102,306,484,2023,4
7103,306,90,2023,4
7104,306,476,2022,4
7105,306,221,2022,4
7106,306,713,2022,4
7107,306,12,2021,3
7108,306,370,2021,3
7109,306,4,2021,3
7110,306,54,2018,3
7111,306,123,2019,1
7112,306,334,2019,1
7113,306,493,2019,1
7114,306,782,2019,1
7115,306,694,2019,1
7116,306,131,2019,1
7117,306,203,2018,1
7118,306,410,2018,1
7119,306,699,2018,1
7120,306,588,2018,1
7121,307,745,2023,4
7122,307,914,2023,4
7123,307,814,2022,4
7124,307,681,2018,3
7125,307,281,2018,3
7126,307,477,2018,3
7127,307,717,2018,3
7128,307,498,2018,3
7129,307,274,2018,3
7130,307,442,2018,3
7131,307,220,2021,2
7132,307,84,2021,2
7133,307,383,2021,2
7134,307,401,2021,2
7135,307,657,2021,2
7136,307,740,2019,1
7137,307,480,2019,1
7138,307,531,2019,1
7139,307,857,2019,1
7140,307,730,2019,1
7141,308,261,2015,4
7142,308,275,2023,4
7143,308,414,2021,3
7144,308,936,2018,3
7145,308,211,2018,3
7146,308,230,2018,3
7147,308,374,2018,3
7148,308,948,2018,3
7149,308,174,2018,3
7150,308,622,2018,3
7151,308,619,2019,1
7152,308,679,2019,1
7153,308,180,2018,1
7154,308,11,2018,1
7155,308,655,2018,1
7156,308,891,2018,1
7157,308,138,2018,1
7158,308,966,2018,1
7159,308,494,2018,1
7160,308,268,2018,1
7161,309,585,2021,3
7162,309,823,2018,3
7163,309,572,2018,3
7164,309,161,2018,3
7165,309,978,2018,3
7166,309,382,2018,3
7167,309,953,2018,3
7168,309,290,2018,3
7169,309,231,2018,3
7170,309,6,2018,3
7171,309,332,2019,1
7172,309,178,2019,1
7173,309,825,2019,1
7174,309,408,2019,1
7175,309,596,2019,1
7176,309,238,2018,1
7177,309,888,2018,1
7178,309,998,2018,1
7179,309,862,2018,1
7180,309,328,2018,1
7181,310,996,2018,3
7182,310,898,2018,3
7183,310,986,2018,3
7184,310,835,2018,3
7185,310,788,2018,3
7186,310,936,2018,3
7187,310,31,2018,3
7188,310,922,2018,3
7189,310,285,2018,3
7190,310,438,2018,3
7191,310,763,2019,1
7192,310,714,2019,1
7193,310,780,2019,1
7194,310,723,2019,1
7195,310,717,2019,1
7196,310,868,2019,1
7197,310,883,2018,1
7198,310,199,2018,1
7199,310,519,2018,1
7200,310,953,2018,1
7201,311,47,2023,4
7202,311,955,2021,3
7203,311,716,2018,3
7204,311,273,2018,3
7205,311,588,2018,3
7206,311,161,2018,3
7207,311,927,2018,3
7208,311,573,2018,3
7209,311,687,2018,3
7210,311,638,2018,3
7211,311,225,2019,1
7212,311,582,2019,1
7213,311,184,2019,1
7214,311,387,2019,1
7215,311,254,2019,1
7216,311,964,2019,1
7217,311,806,2018,1
7218,311,31,2018,1
7219,311,680,2018,1
7220,311,600,2018,1
7221,312,512,2015,4
7222,312,119,2015,4
7223,312,29,2022,4
7224,312,86,2022,4
7225,312,109,2021,3
7226,312,438,2018,3
7227,312,585,2018,3
7228,312,857,2018,3
7229,312,426,2018,3
7230,312,490,2018,3
7231,312,146,2019,1
7232,312,153,2019,1
7233,312,298,2018,1
7234,312,804,2018,1
7235,312,686,2018,1
7236,312,36,2018,1
7237,312,19,2018,1
7238,312,370,2018,1
7239,312,768,2018,1
7240,312,706,2018,1
7241,313,108,2016,3
7242,313,264,2016,3
7243,313,242,2016,3
7244,313,782,2016,3
7245,313,347,2016,3
7246,313,909,2015,3
7247,313,890,2015,3
7248,313,64,2023,3
7249,313,608,2023,3
7250,313,337,2023,3
7251,313,770,2023,0
7252,313,772,2022,0
7253,313,265,2022,0
7254,313,176,2022,0
7255,313,947,2022,0
7256,313,497,2021,0
7257,313,339,2021,0
7258,313,431,2021,0
7259,313,744,2021,0
7260,313,709,2020,0
7261,314,381,2015,4
7262,314,9,2015,4
7263,314,643,2023,4
7264,314,314,2023,4
7265,314,874,2023,4
7266,314,664,2022,4
7267,314,256,2018,3
7268,314,424,2018,3
7269,314,594,2018,3
7270,314,73,2018,3
7271,314,139,2021,2
7272,314,138,2021,2
7273,314,765,2021,2
7274,314,926,2021,2
7275,314,303,2021,2
7276,314,117,2021,2
7277,314,149,2019,1
7278,314,612,2019,1
7279,314,69,2019,1
7280,314,264,2019,1
7281,315,906,2015,4
7282,315,256,2022,4
7283,315,469,2018,3
7284,315,979,2018,3
7285,315,371,2018,3
7286,315,208,2018,3
7287,315,328,2018,3
7288,315,190,2018,3
7289,315,530,2018,3
7290,315,17,2018,3
7291,315,257,2019,1
7292,315,228,2019,1
7293,315,460,2019,1
7294,315,971,2019,1
7295,315,854,2019,1
7296,315,863,2019,1
7297,315,392,2018,1
7298,315,2,2018,1
7299,315,354,2018,1
7300,315,716,2018,1
7301,316,824,2015,4
7302,316,147,2023,4
7303,316,680,2023,4
7304,316,795,2022,4
7305,316,829,2022,4
7306,316,387,2018,3
7307,316,957,2018,3
7308,316,852,2018,3
7309,316,343,2018,3
7310,316,935,2018,3
7311,316,144,2021,2
7312,316,788,2021,2
7313,316,641,2021,2
7314,316,873,2021,2
7315,316,726,2021,2
7316,316,461,2021,2
7317,316,109,2020,1
7318,316,883,2019,1
7319,316,161,2019,1
7320,316,966,2019,1
7321,317,488,2015,4
7322,317,630,2015,4
7323,317,17,2023,4
7324,317,24,2023,4
7325,317,520,2023,4
7326,317,925,2022,4
7327,317,770,2018,3
7328,317,847,2018,3
7329,317,571,2018,3
7330,317,722,2018,3
7331,317,96,2021,2
7332,317,80,2021,2
7333,317,833,2019,1
7334,317,709,2019,1
7335,317,626,2019,1
7336,317,401,2019,1
7337,317,199,2019,1
7338,317,212,2019,1
7339,317,927,2019,1
7340,317,757,2019,1
7341,318,318,2015,4
7342,318,875,2015,4
7343,318,635,2015,4
7344,318,866,2023,4
7345,318,994,2018,3
7346,318,365,2018,3
7347,318,274,2018,3
7348,318,544,2018,3
7349,318,533,2018,3
7350,318,80,2018,3
7351,318,67,2021,2
7352,318,924,2021,2
7353,318,193,2021,2
7354,318,831,2021,2
7355,318,521,2021,2
7356,318,204,2021,2
7357,318,308,2019,1
7358,318,993,2019,1
7359,318,455,2019,1
7360,318,103,2019,1
7361,319,155,2023,4
7362,319,180,2023,4
7363,319,329,2023,4
7364,319,267,2018,3
7365,319,735,2018,3
7366,319,309,2018,3
7367,319,336,2018,3
7368,319,568,2018,3
7369,319,995,2018,3
7370,319,286,2018,3
7371,319,14,2021,2
7372,319,890,2021,2
7373,319,879,2021,2
7374,319,207,2021,2
7375,319,846,2021,2
7376,319,579,2019,1
7377,319,749,2019,1
7378,319,195,2019,1
7379,319,685,2019,1
7380,319,93,2019,1
7381,320,834,2023,4
7382,320,789,2022,4
7383,320,141,2018,3
7384,320,545,2018,3
7385,320,103,2018,3
7386,320,996,2018,3
7387,320,816,2018,3
7388,320,610,2018,3
7389,320,939,2018,3
7390,320,400,2018,3
7391,320,250,2019,1
7392,320,508,2019,1
7393,320,463,2019,1
7394,320,363,2019,1
7395,320,405,2019,1
7396,320,65,2018,1
7397,320,734,2018,1
7398,320,976,2018,1
7399,320,12,2018,1
7400,320,434,2018,1
7401,321,591,2023,4
7402,321,113,2023,4
7403,321,857,2022,4
7404,321,324,2018,3
7405,321,581,2018,3
7406,321,968,2018,3
7407,321,937,2018,3
7408,321,223,2018,3
7409,321,858,2018,3
7410,321,786,2018,3
7411,321,433,2021,2
7412,321,32,2021,2
7413,321,145,2021,2
7414,321,676,2021,2
7415,321,941,2021,2
7416,321,729,2019,1
7417,321,110,2019,1
7418,321,27,2019,1
7419,321,701,2019,1
7420,321,602,2019,1
7421,322,163,2018,3
7422,322,557,2018,3
7423,322,260,2018,3
7424,322,616,2018,3
7425,322,843,2018,3
7426,322,689,2018,3
7427,322,169,2018,3
7428,322,566,2018,3
7429,322,165,2018,3
7430,322,97,2018,3
7431,322,867,2019,1
7432,322,417,2019,1
7433,322,327,2019,1
7434,322,278,2019,1
7435,322,899,2019,1
7436,322,211,2018,1
7437,322,285,2018,1
7438,322,685,2018,1
7439,322,171,2018,1
7440,322,718,2018,1
7441,323,561,2015,4
7442,323,279,2022,4
7443,323,31,2021,3
7444,323,461,2021,3
7445,323,781,2021,3
7446,323,401,2018,3
7447,323,313,2018,3
7448,323,584,2018,3
7449,323,637,2018,3
7450,323,81,2018,3
7451,323,469,2018,1
7452,323,649,2018,1
7453,323,130,2018,1
7454,323,730,2018,1
7455,323,389,2018,1
7456,323,602,2018,1
7457,323,743,2018,1
7458,323,595,2018,1
7459,323,269,2018,1
7460,323,737,2018,1
7461,324,931,2023,4
7462,324,883,2023,4
7463,324,241,2023,4
7464,324,726,2022,4
7465,324,228,2018,3
7466,324,247,2018,3
7467,324,587,2018,3
7468,324,799,2018,3
7469,324,388,2018,3
7470,324,13,2018,3
7471,324,972,2021,2
7472,324,820,2021,2
7473,324,266,2021,2
7474,324,49,2021,2
7475,324,988,2019,1
7476,324,898,2019,1
7477,324,792,2019,1
7478,324,993,2019,1
7479,324,781,2019,1
7480,324,900,2019,1
7481,325,237,2023,4
7482,325,194,2022,4
7483,325,281,2018,3
7484,325,94,2018,3
7485,325,677,2018,3
7486,325,324,2018,3
7487,325,787,2018,3
7488,325,348,2018,3
7489,325,735,2018,3
7490,325,92,2018,3
7491,325,891,2021,2
7492,325,901,2021,2
7493,325,203,2021,2
7494,325,821,2021,2
7495,325,319,2021,2
7496,325,482,2019,1
7497,325,945,2019,1
7498,325,478,2019,1
7499,325,209,2019,1
7500,325,357,2019,1
7501,326,124,2015,4
7502,326,984,2022,4
7503,326,683,2021,3
7504,326,157,2021,3
7505,326,190,2021,3
7506,326,361,2018,3
7507,326,733,2018,3
7508,326,705,2018,3
7509,326,199,2018,3
7510,326,823,2018,3
7511,326,589,2019,1
7512,326,608,2019,1
7513,326,918,2019,1
7514,326,916,2019,1
7515,326,51,2019,1
7516,326,177,2019,1
7517,326,31,2018,1
7518,326,194,2018,1
7519,326,474,2018,1
7520,326,103,2018,1
7521,327,510,2015,4
7522,327,833,2023,4
7523,327,80,2018,3
7524,327,367,2018,3
7525,327,772,2018,3
7526,327,679,2018,3
7527,327,219,2018,3
7528,327,79,2018,3
7529,327,91,2018,3
7530,327,146,2018,3
7531,327,557,2021,2
7532,327,774,2021,2
7533,327,667,2021,2
7534,327,788,2019,1
7535,327,438,2019,1
7536,327,871,2019,1
7537,327,580,2019,1
7538,327,792,2019,1
